"dating_id","entity_id","date_type","depth_dating","dating_thickness","lab_num","material_dated","min_weight","max_weight","uncorr_age","uncorr_age_uncert_pos","uncorr_age_uncert_neg","14C_correction","calib_used","date_used","238U_content","238U_uncertainty","232Th_content","232Th_uncertainty","230Th_content","230Th_uncertainty","230Th_232Th_ratio","230Th_232Th_ratio_uncertainty","230Th_238U_activity","230Th_238U_activity_uncertainty","234U_238U_activity","234U_238U_activity_uncertainty","ini_230Th_232Th_ratio","ini_230Th_232Th_ratio_uncertainty","decay_constant","corr_age","corr_age_uncert_pos","corr_age_uncert_neg","date_used_lin_interp","date_used_lin_reg","date_used_Bchron","date_used_Bacon","date_used_OxCal","date_used_copRa","date_used_StalAge"
234,15,"MC-ICP-MS U/Th",23.5,NA,"KS08-1-4-1","calcite",NA,NA,101500,300,300,NA,NA,"yes",649.4,0.9,2870,60,NA,NA,640.4382346,12.9568429,0.9285,0.0017,1.4702,0.0018,0.814430125,0.407215062,"Cheng et al. 2000",101400,400,400,"yes",NA,"yes",NA,"yes","yes","yes"
235,15,"MC-ICP-MS U/Th",30.5,NA,"KS08-1-4","calcite",NA,NA,102400,400,400,NA,NA,"yes",2440,3,6600,200,NA,NA,943.9985539,18.50977557,0.8397,0.0018,1.3338,0.0013,0.814430125,0.407215062,"Cheng et al. 2000",102300,500,500,"yes",NA,"yes",NA,"yes","yes","yes"
236,15,"MC-ICP-MS U/Th",32.5,NA,"KS08-1-5-1","calcite",NA,NA,103300,500,500,NA,NA,"yes",2241,5,4090,80,NA,NA,1425.252719,37.01955113,0.8539,0.0021,1.3477,0.0018,0.814430125,0.407215062,"Cheng et al. 2000",103200,600,600,"yes",NA,"yes",NA,"yes","yes","yes"
237,15,"MC-ICP-MS U/Th",33.8,NA,"KS08-1-51A","calcite",NA,NA,104100,600,600,NA,NA,"yes",2839,7,16900,400,NA,NA,453.4895014,9.254887784,0.8862,0.003,1.3881,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",103900,800,800,"yes",NA,"yes",NA,"yes","yes","yes"
238,15,"MC-ICP-MS U/Th",35.6,NA,"KS08-1-51C","calcite",NA,NA,121300,1000,1000,NA,NA,"yes",856,3,10000,200,NA,NA,270.2427233,5.55293267,1.0357,0.0044,1.4701,0.003,0.814430125,0.407215062,"Cheng et al. 2000",121000,1300,1300,"yes",NA,"yes",NA,"yes","yes","yes"
239,15,"MC-ICP-MS U/Th",36.5,NA,"KS08-1-5-2","calcite",NA,NA,122300,500,500,NA,NA,"yes",1023,2,8200,200,NA,NA,386.8543094,7.403910227,1.0161,0.002,1.4384,0.0017,0.814430125,0.407215062,"Cheng et al. 2000",122100,600,600,"yes",NA,"yes",NA,"yes","yes","yes"
240,15,"MC-ICP-MS U/Th",37.5,NA,"KS08-1-52A","calcite",NA,NA,124000,600,600,NA,NA,"yes",1569,3,3190,70,NA,NA,1499.291821,37.01955113,0.9941,0.0027,1.3998,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",123900,800,800,"yes",NA,"yes",NA,"yes","yes","yes"
241,15,"MC-ICP-MS U/Th",38.5,NA,"KS08-1-52B","calcite",NA,NA,132100,600,600,NA,NA,"yes",2730,5,25400,500,NA,NA,320.2191173,7.403910227,0.9752,0.0023,1.3329,0.0015,0.814430125,0.407215062,"Cheng et al. 2000",131900,800,800,"yes",NA,"yes",NA,"yes","yes","yes"
242,15,"MC-ICP-MS U/Th",39.5,NA,"KS08-1-5-3","calcite",NA,NA,161700,1500,1500,NA,NA,"yes",4850,20,16900,400,NA,NA,906.9790028,18.50977557,1.0382,0.004,1.286,0.0023,0.814430125,0.407215062,"Cheng et al. 2000",161600,1900,1900,"yes",NA,"yes",NA,"yes","yes","yes"
243,15,"MC-ICP-MS U/Th",40,NA,"KS08-1-53A","calcite",NA,NA,184400,1000,1000,NA,NA,"yes",219,0.3,2590,50,NA,NA,336.8779153,7.403910227,1.302,0.0027,1.488,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",184200,1300,1300,"yes",NA,"yes",NA,"yes","yes","yes"
244,15,"MC-ICP-MS U/Th",40.5,NA,"KS08-1-5","calcite",NA,NA,189200,1000,1000,NA,NA,"yes",309.1,0.4,1420,30,NA,NA,888.4692272,18.50977557,1.3276,0.0025,1.4989,0.0015,0.814430125,0.407215062,"Cheng et al. 2000",189100,1200,1200,"yes",NA,"yes",NA,"yes","yes","yes"
245,15,"MC-ICP-MS U/Th",41.5,NA,"KS08-1-6-1","calcite",NA,NA,191200,900,900,NA,NA,"yes",392.9,0.4,3090,60,NA,NA,488.658075,9.254887784,1.2577,0.0017,1.4244,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",191000,1100,1100,"yes",NA,"yes",NA,"yes","yes","yes"
246,15,"MC-ICP-MS U/Th",44.2,NA,"KS08-1-6-2","calcite",NA,NA,194700,1100,1100,NA,NA,"yes",1020,1,3410,70,NA,NA,1073.566983,18.50977557,1.176,0.002,1.3353,0.0017,0.814430125,0.407215062,"Cheng et al. 2000",194600,1400,1400,"yes",NA,"yes",NA,"yes","yes","yes"
247,15,"MC-ICP-MS U/Th",45.5,NA,"KS08-1-62A","calcite",NA,NA,210500,1400,1400,NA,NA,"yes",401,0.5,10100,200,NA,NA,146.227227,3.701955113,1.2066,0.0024,1.3302,0.0015,0.814430125,0.407215062,"Cheng et al. 2000",210000,1700,1700,"yes",NA,"yes",NA,"yes","yes","yes"
248,15,"MC-ICP-MS U/Th",47,NA,"KS08-1-6","calcite",NA,NA,210300,1200,1200,NA,NA,"yes",765,1,2470,50,NA,NA,1129.09631,37.01955113,1.1953,0.0022,1.32,0.0013,0.814430125,0.407215062,"Cheng et al. 2000",210200,1500,1500,"yes",NA,"yes",NA,"yes","yes","yes"
249,15,"MC-ICP-MS U/Th",47.2,NA,"KS08-1-62B","calcite",NA,NA,211600,1600,1600,NA,NA,"yes",363.9,0.5,3370,70,NA,NA,390.5562645,7.403910227,1.1857,0.0028,1.3086,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",211300,2000,2000,"yes",NA,"yes",NA,"yes","yes","yes"
250,15,"MC-ICP-MS U/Th",49.5,NA,"KS08-1-7-II","calcite",NA,NA,212200,1200,1200,NA,NA,"yes",2062,2,20500,400,NA,NA,342.430848,7.403910227,1.1139,0.0014,1.2401,0.0015,0.814430125,0.407215062,"Cheng et al. 2000",212000,1400,1400,"yes",NA,"yes",NA,"yes","yes","yes"
251,15,"MC-ICP-MS U/Th",51,NA,"KS08-1-7-III","calcite",NA,NA,224100,1200,1200,NA,NA,"yes",950,1,580,20,NA,NA,7533.478656,166.5879801,1.5039,0.0021,1.5765,0.0018,0.814430125,0.407215062,"Cheng et al. 2000",224000,1400,1400,"yes",NA,"yes",NA,"yes","yes","yes"
252,15,"MC-ICP-MS U/Th",53,NA,"KS08-1-7","calcite",NA,NA,225600,1300,1300,NA,NA,"yes",1792,2,2090,40,NA,NA,3831.523542,74.03910227,1.4657,0.0026,1.5383,0.0015,0.814430125,0.407215062,"Cheng et al. 2000",225600,1600,1600,"yes",NA,"yes",NA,"yes","yes","yes"
253,15,"MC-ICP-MS U/Th",61.2,NA,"KS08-1-8-1","calcite",NA,NA,231400,1400,1400,NA,NA,"yes",489,1,11200,200,NA,NA,181.3958006,3.701955113,1.3621,0.0022,1.4333,0.0017,0.814430125,0.407215062,"Cheng et al. 2000",231000,1800,1800,"yes",NA,"yes",NA,"yes","yes","yes"
254,15,"MC-ICP-MS U/Th",66.5,NA,"KS08-1-8-2","calcite",NA,NA,231700,1600,1600,NA,NA,"yes",811,1,1280,30,NA,NA,2498.819702,55.5293267,1.298,0.0023,1.3751,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",231700,1900,1900,"yes",NA,"yes",NA,"yes","yes","yes"
255,15,"MC-ICP-MS U/Th",74.5,NA,"KS08-1-8","calcite",NA,NA,232900,1600,1600,NA,NA,"yes",805,1,7500,200,NA,NA,442.3836361,9.254887784,1.3587,0.0029,1.4277,0.0014,0.814430125,0.407215062,"Cheng et al. 2000",232700,2100,2100,"yes",NA,"yes",NA,"yes","yes","yes"
256,15,"MC-ICP-MS U/Th",75,NA,"KS08-1-9-1","calcite",NA,NA,235000,1400,1400,NA,NA,"yes",315,0,8700,200,NA,NA,149.9291821,3.701955113,1.3567,0.002,1.4222,0.0017,0.814430125,0.407215062,"Cheng et al. 2000",234500,1800,1800,"yes",NA,"yes",NA,"yes","yes","yes"
257,15,"MC-ICP-MS U/Th",77,NA,"KS08-1-9-2","calcite",NA,NA,235700,1600,1600,NA,NA,"yes",665,1,20000,400,NA,NA,127.7174514,3.701955113,1.2613,0.0021,1.3359,0.0017,0.814430125,0.407215062,"Cheng et al. 2000",235100,2100,2100,"yes",NA,"yes",NA,"yes","yes","yes"
258,15,"MC-ICP-MS U/Th",82.1,NA,"KS08-1-94-0","calcite",NA,NA,324100,4200,4200,NA,NA,"yes",1008,1,12300,300,NA,NA,333.1759602,7.403910227,1.337,0.0028,1.3081,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",323800,5200,5200,"yes",NA,"yes",NA,"yes","yes","yes"
259,15,"MC-ICP-MS U/Th",88.9,NA,"KS08-1-101A","calcite",NA,NA,327600,5200,5200,NA,NA,"yes",1666,3,35500,700,NA,NA,186.9487332,3.701955113,1.3018,0.0035,1.278,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",327100,6500,6500,"yes",NA,"yes",NA,"yes","yes","yes"
260,15,"MC-ICP-MS U/Th",90.2,NA,"KS08-1-101B","calcite",NA,NA,333300,5400,5400,NA,NA,"yes",1796,3,54000,1000,NA,NA,131.4194065,3.701955113,1.2852,0.0033,1.2615,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",332800,6800,6800,"yes",NA,"yes",NA,"yes","yes","yes"
261,15,"MC-ICP-MS U/Th",91.2,NA,"KS08-1-10-I","calcite",NA,NA,335200,4200,4200,NA,NA,"yes",2319,3,17500,400,NA,NA,499.7639403,9.254887784,1.2359,0.002,1.2218,0.0015,0.814430125,0.407215062,"Cheng et al. 2000",335000,5300,5300,"yes",NA,"yes",NA,"yes","yes","yes"
262,15,"MC-ICP-MS U/Th",92.2,NA,"KS08-1-102A","calcite",NA,NA,367000,6900,6900,NA,NA,"yes",1929,4,1020,20,NA,NA,7940.693718,166.5879801,1.3735,0.0036,1.3129,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",366900,8700,8700,"yes",NA,"yes",NA,"yes","yes","yes"
263,15,"MC-ICP-MS U/Th",92.8,NA,"KS08-1-102B","calcite",NA,NA,369800,7200,7200,NA,NA,"yes",1431,3,4050,80,NA,NA,1480,37.01955113,1.3791,0.0037,1.316,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",369700,9000,9000,"yes",NA,"yes",NA,"yes","yes","yes"
264,15,"MC-ICP-MS U/Th",94,NA,"KS08-1-10","calcite",NA,NA,382700,8300,8300,NA,NA,"yes",3986,6,15900,300,NA,NA,1055.057207,18.50977557,1.3853,0.0039,1.3152,0.0014,0.814430125,0.407215062,"Cheng et al. 2000",383000,10000,10000,"yes",NA,"yes",NA,"yes","yes","yes"
265,15,"MC-ICP-MS U/Th",98.8,NA,"KS08-1-11","calcite",NA,NA,423300,8600,8600,NA,NA,"yes",2248,2,3900,80,NA,NA,2184.153517,55.5293267,1.247,0.0018,1.1988,0.0015,0.814430125,0.407215062,"Cheng et al. 2000",423000,11000,11000,"yes",NA,"yes",NA,"yes","yes","yes"
266,15,"MC-ICP-MS U/Th",113.5,NA,"KS08-1-13","calcite",NA,NA,459000,12000,12000,NA,NA,"yes",1019,1,1440,30,NA,NA,2869.015213,55.5293267,1.3263,0.002,1.2497,0.0018,0.814430125,0.407215062,"Cheng et al. 2000",459000,15000,15000,"yes",NA,"yes",NA,"yes","yes","yes"
267,15,"MC-ICP-MS U/Th",118.5,NA,"KS08-1-14","calcite",NA,NA,472000,13000,13000,NA,NA,"yes",1740,2,3000,60,NA,NA,2258.192619,55.5293267,1.2711,0.0018,1.2071,0.0015,0.814430125,0.407215062,"Cheng et al. 2000",472000,16000,16000,"yes",NA,"yes",NA,"yes","yes","yes"
268,15,"MC-ICP-MS U/Th",121.5,NA,"KS08-1-15","calcite",NA,NA,478000,12000,12000,NA,NA,"yes",1716,2,1240,30,NA,NA,5775.049977,111.0586534,1.3675,0.0017,1.2763,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",478000,15000,15000,"yes",NA,"yes",NA,"yes","yes","yes"
269,15,"MC-ICP-MS U/Th",126.5,NA,"KS08-1-16","calcite",NA,NA,499000,14000,14000,NA,NA,"yes",1703,2,8600,200,NA,NA,814.430125,18.50977557,1.3624,0.0017,1.2694,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",499000,18000,18000,"yes",NA,"yes",NA,"yes","yes","yes"
270,16,"MC-ICP-MS U/Th",3.6,NA,"KS08-2-H5","calcite",NA,NA,9780,50,50,NA,NA,"yes",2257,5,94000,2000,NA,NA,10.55057207,0.185097756,0.1425,6e-04,1.6512,0.0027,0.814430125,0.203607531,"Cheng et al. 2000",9000,300,300,"yes",NA,NA,NA,"yes","yes",NA
271,16,"MC-ICP-MS U/Th",5,NA,"KS08-2-H11","calcite",NA,NA,9590,40,40,NA,NA,"yes",1625,3,9600,200,NA,NA,77.37086187,1.665879801,0.1498,6e-04,1.7699,0.0023,0.814430125,0.203607531,"Cheng et al. 2000",9430,50,50,"yes",NA,NA,NA,"yes","yes",NA
272,16,"MC-ICP-MS U/Th",6.6,NA,"KS08-2-H12","calcite",NA,NA,10220,30,30,NA,NA,"yes",2816,4,42000,800,NA,NA,35.9089646,0.740391023,0.1756,5e-04,1.9493,0.0023,0.814430125,0.203607531,"Cheng et al. 2000",9940,80,80,"yes",NA,NA,NA,"yes","yes",NA
273,16,"MC-ICP-MS U/Th",7,NA,"KS08-2-H13","calcite",NA,NA,11510,40,40,NA,NA,"yes",2291,3,111000,2000,NA,NA,13.51213616,0.185097756,0.2141,6e-04,2.1199,0.0028,0.814430125,0.203607531,"Cheng et al. 2000",10800,200,200,"yes",NA,NA,NA,"yes","yes",NA
274,16,"MC-ICP-MS U/Th",7.9,NA,"KS08-2-H14","calcite",NA,NA,15640,60,60,NA,NA,"yes",1914,3,84000,2000,NA,NA,20.54585088,0.370195511,0.2962,0.001,2.1913,0.003,0.814430125,0.407215062,"Cheng et al. 2000",15000,200,200,"yes",NA,NA,NA,"yes","yes",NA
275,16,"MC-ICP-MS U/Th",8.2,NA,"KS08A-H18","calcite",NA,NA,21320,90,90,NA,NA,"yes",1983,3,13300,3000,NA,NA,16.84389577,0.370195511,0.3686,0.0013,2.045,0.0031,0.814430125,0.407215062,"Cheng et al. 2000",20300,400,400,"yes",NA,NA,NA,"yes","yes",NA
276,16,"MC-ICP-MS U/Th",8.4,NA,"KS08A-H19","calcite",NA,NA,24510,150,150,NA,NA,"yes",1458,2,167000,3000,NA,NA,10.73566983,0.185097756,0.4008,0.0021,1.9586,0.003,0.814430125,0.407215062,"Cheng et al. 2000",22800,700,700,"yes",NA,NA,NA,"yes","yes",NA
277,17,"Event; hiatus",46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,17,"Event; hiatus",67.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,17,"Event; hiatus",74.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,17,"Event; hiatus",76.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,17,"MC-ICP-MS U/Th",6.4,NA,"KS08-2-9-O","calcite",NA,NA,71300,200,200,NA,NA,"yes",203.1,0.2,164,4,NA,NA,2924.54454,74.03910227,0.775,0.0015,1.561,0.0017,0.814430125,0.407215062,"Cheng et al. 2000",71200,300,300,NA,NA,NA,NA,NA,NA,NA
282,17,"MC-ICP-MS U/Th",32.6,NA,"KS08-2-8","calcite",NA,NA,78100,300,300,NA,NA,"yes",690,1,750,20,NA,NA,2147.133966,55.5293267,0.7649,0.0016,1.4492,0.0017,0.814430125,0.407215062,"Cheng et al. 2000",78000,300,300,NA,NA,NA,NA,NA,NA,NA
283,17,"MC-ICP-MS U/Th",35.6,NA,"KS08-2-9","calcite",NA,NA,80800,700,700,NA,NA,"yes",1820,3,940,20,NA,NA,4682.973219,111.0586534,0.7869,0.0046,1.4551,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",80700,800,800,NA,NA,NA,NA,NA,NA,NA
284,17,"MC-ICP-MS U/Th",39.6,NA,"KS08-2-10","calcite",NA,NA,81600,400,400,NA,NA,"yes",2202,4,320,7,NA,NA,15733.30923,370.1955113,0.7444,0.0021,1.3722,0.0018,0.814430125,0.407215062,"Cheng et al. 2000",81600,500,500,NA,NA,NA,NA,NA,NA,NA
285,17,"MC-ICP-MS U/Th",45,NA,"KS08-2-11","calcite",NA,NA,83500,500,500,NA,NA,"yes",4940,10,161,4,NA,NA,75890.07983,1850.977557,0.8051,0.0027,1.454,0.0022,0.814430125,0.407215062,"Cheng et al. 2000",83500,600,600,NA,NA,NA,NA,NA,NA,NA
286,17,"MC-ICP-MS U/Th",47.8,NA,"KS08-2-12","calcite",NA,NA,97400,500,500,NA,NA,"yes",109.1,0.2,1420,30,NA,NA,235.0741497,5.55293267,1.0001,0.0027,1.615,0.0026,0.814430125,0.407215062,"Cheng et al. 2000",97100,600,600,NA,NA,NA,NA,NA,NA,NA
287,17,"MC-ICP-MS U/Th",49.6,NA,"KS08-2-13","calcite",NA,NA,100500,400,400,NA,NA,"yes",247.2,0.3,890,20,NA,NA,784.8144841,16.65879801,0.9242,0.002,1.4728,0.0017,0.814430125,0.407215062,"Cheng et al. 2000",100400,500,500,NA,NA,NA,NA,NA,NA,NA
288,17,"MC-ICP-MS U/Th",53.6,NA,"KS08-2-14","calcite",NA,NA,101000,400,400,NA,NA,"yes",344.5,0.4,285,6,NA,NA,3257.7205,74.03910227,0.8799,0.0019,1.4036,0.0018,0.814430125,0.407215062,"Cheng et al. 2000",100900,500,500,NA,NA,NA,NA,NA,NA,NA
289,17,"MC-ICP-MS U/Th",56.8,NA,"KS08-2-15","calcite",NA,NA,102000,400,400,NA,NA,"yes",941,1,600,20,NA,NA,4368.307034,92.54887784,0.9105,0.002,1.4398,0.0019,0.814430125,0.407215062,"Cheng et al. 2000",101900,500,500,NA,NA,NA,NA,NA,NA,NA
290,17,"MC-ICP-MS U/Th",65.8,NA,"KS08-2-16","calcite",NA,NA,104300,500,500,NA,NA,"yes",2601,5,1840,40,NA,NA,3683.445338,74.03910227,0.8516,0.0021,1.337,0.0017,0.814430125,0.407215062,"Cheng et al. 2000",104200,600,600,NA,NA,NA,NA,NA,NA,NA
291,17,"MC-ICP-MS U/Th",69,NA,"KS08-2-17","calcite",NA,NA,121300,500,500,NA,NA,"yes",804,1,440,9,NA,NA,5552.93267,111.0586534,0.9995,0.002,1.4229,0.0018,0.814430125,0.407215062,"Cheng et al. 2000",121300,600,600,NA,NA,NA,NA,NA,NA,NA
292,17,"MC-ICP-MS U/Th",72,NA,"KS08-2-17-2","calcite",NA,NA,122900,400,400,NA,NA,"yes",1276,1,222,5,NA,NA,17066.01307,370.1955113,0.9717,0.0014,1.3776,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",122900,500,500,NA,NA,NA,NA,NA,NA,NA
293,17,"MC-ICP-MS U/Th",77.8,NA,"KS08-2-19","calcite",NA,NA,187000,1100,1100,NA,NA,"yes",121.7,0.1,820,20,NA,NA,581.2069528,11.10586534,1.2807,0.0028,1.4588,0.0017,0.814430125,0.407215062,"Cheng et al. 2000",186900,1400,1400,NA,NA,NA,NA,NA,NA,NA
294,17,"MC-ICP-MS U/Th",95.4,NA,"KS08-2-20","calcite",NA,NA,196000,1200,1200,NA,NA,"yes",1249,2,1100,20,NA,NA,4220.228829,92.54887784,1.2208,0.0026,1.3759,0.0017,0.814430125,0.407215062,"Cheng et al. 2000",195900,1500,1500,NA,NA,NA,NA,NA,NA,NA
295,17,"MC-ICP-MS U/Th",98.4,NA,"KS08-2-21","calcite",NA,NA,201400,1500,1500,NA,NA,"yes",1964,3,750,20,NA,NA,9625.083295,185.0977557,1.1902,0.0028,1.3337,0.0018,0.814430125,0.407215062,"Cheng et al. 2000",201300,1800,1800,NA,NA,NA,NA,NA,NA,NA
296,17,"MC-ICP-MS U/Th",99.6,NA,"KS08-2-21-2","calcite",NA,NA,201600,1000,1000,NA,NA,"yes",1708,1,117,4,NA,NA,54048.54466,2036.075312,1.216,0.0016,1.3581,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",201500,1200,1200,NA,NA,NA,NA,NA,NA,NA
297,17,"MC-ICP-MS U/Th",101,NA,"KS08-2-21-3","calcite",NA,NA,208600,1300,1300,NA,NA,"yes",517.3,0.5,147,4,NA,NA,14622.7227,370.1955113,1.3631,0.0029,1.4818,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",208500,1700,1700,NA,NA,NA,NA,NA,NA,NA
298,17,"MC-ICP-MS U/Th",108.4,NA,"KS08-2-22","calcite",NA,NA,212400,1400,1400,NA,NA,"yes",280.6,0.3,32700,700,NA,NA,29.43054315,0.555293267,1.1232,0.0022,1.2484,0.0015,0.814430125,0.407215062,"Cheng et al. 2000",210000,2700,2700,NA,NA,NA,NA,NA,NA,NA
299,17,"MC-ICP-MS U/Th",111.2,NA,"KS08-2-22-2","calcite",NA,NA,214900,1700,1700,NA,NA,"yes",1874,3,36900,800,NA,NA,168.4389577,3.701955113,1.0855,0.0025,1.2091,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",214400,2200,2200,NA,NA,NA,NA,NA,NA,NA
300,17,"MC-ICP-MS U/Th",112,NA,"KS08-2-23","calcite",NA,NA,226900,1600,1600,NA,NA,"yes",857,1,136,4,NA,NA,26098.78355,740.3910227,1.3508,0.0028,1.4314,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",226800,2000,2000,NA,NA,NA,NA,NA,NA,NA
301,17,"MC-ICP-MS U/Th",114.6,NA,"KS08-2-23-2","calcite",NA,NA,226000,1300,1300,NA,NA,"yes",579.8,0.5,165,4,NA,NA,14807.8204499999,370.1955113,1.383,0.0022,1.4624,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",225900,1600,1600,NA,NA,NA,NA,NA,NA,NA
302,17,"MC-ICP-MS U/Th",116,NA,"KS08-2-24","calcite",NA,NA,229700,1800,1800,NA,NA,"yes",208.5,0.2,235,5,NA,NA,3350.269378,74.03910227,1.2356,0.0025,1.3224,0.0019,0.814430125,0.407215062,"Cheng et al. 2000",229600,2200,2200,NA,NA,NA,NA,NA,NA,NA
303,17,"MC-ICP-MS U/Th",125.8,NA,"KS08-2-24-2","calcite",NA,NA,230200,1500,1500,NA,NA,"yes",511.3,0.5,98,3,NA,NA,19065.06883,555.293267,1.2052,0.0019,1.2942,0.0016,0.814430125,0.407215062,"Cheng et al. 2000",230100,1800,1800,NA,NA,NA,NA,NA,NA,NA
304,18,"MC-ICP-MS U/Th",11.4,NA,"KS-1-1","calcite",NA,NA,52300,200,200,NA,NA,"yes",2615,4,182,4,NA,NA,24062.70824,555.293267,0.5507,0.0011,1.4164,0.0017,0.814430125,0.407215062,"Cheng et al. 2000",52200,200,200,NA,NA,NA,NA,NA,NA,NA
305,18,"MC-ICP-MS U/Th",15.9,NA,"KS-1-2","calcite",NA,NA,53400,200,200,NA,NA,"yes",4066,7,199,5,NA,NA,34983.47582,925.4887784,0.561,0.0013,1.4194,0.0018,0.814430125,0.407215062,"Cheng et al. 2000",53300,200,200,NA,NA,NA,NA,NA,NA,NA
306,19,"MC-ICP-MS U/Th",2,NA,"KS08-6-4","calcite",NA,NA,1193,13,13,NA,NA,"yes",1016,2,15548,320,NA,NA,5.21975671,0.129568429,0.0262,3e-04,NA,NA,0.814430125,0.203607531,"Cheng et al. 2000",950,132,132,NA,NA,NA,"yes","yes",NA,"yes"
307,19,"MC-ICP-MS U/Th",5,NA,"KS08-6-5","calcite",NA,NA,1262,11,11,NA,NA,"yes",1232,3,4828,97,NA,NA,21.74898629,0.462744389,0.0279,2e-04,NA,NA,0.814430125,0.203607531,"Cheng et al. 2000",1157,35,35,NA,NA,NA,"yes","yes",NA,"yes"
308,19,"MC-ICP-MS U/Th",8.5,NA,"KS08-6-6","calcite",NA,NA,1436,12,12,NA,NA,"yes",1215,3,7599,153,NA,NA,15.34460395,0.33317596,0.0314,2e-04,NA,NA,0.814430125,0.203607531,"Cheng et al. 2000",1302,55,55,NA,NA,NA,"yes","yes",NA,"yes"
309,19,"MC-ICP-MS U/Th",9.5,NA,"KS08-6-B","calcite",NA,NA,1661,11,11,NA,NA,"yes",1367,3,10219,205,NA,NA,15.47417237,0.314666185,0.0379,2e-04,NA,NA,0.814430125,0.203607531,"Cheng et al. 2000",1602,66,66,NA,NA,NA,"yes","yes",NA,"yes"
310,20,"MC-ICP-MS U/Th",3,NA,"PAR01-3","calcite",NA,NA,780.788452133,4.33304638863,4.33304638863,NA,NA,"yes",10983.0547184,13.2724838034,525.570241537,21.3340322517,NA,NA,346.3350929,14.17050568,0.00543046848262,2.86441148049e-05,0.761401465,0.001257202,0.814430125,0.407215062,"Cheng et al. 2013",722.124665865,4.41138756538,4.41138756538,"yes",NA,"yes","yes",NA,"yes","yes"
311,20,"MC-ICP-MS U/Th",20,NA,"PAR01-20","calcite",NA,NA,847.443498794,3.69602064599,3.69602064599,NA,NA,"yes",11964.7118321,15.7877665991,929.932025399,19.4993271563,NA,NA,229.2719443,4.885418243,0.00583892710895,2.34350701906e-05,0.754542408,0.001249422,0.814430125,0.407215062,"Cheng et al. 2013",787.716349421,3.9372106944,3.9372106944,"yes",NA,"yes","yes",NA,"yes","yes"
312,20,"MC-ICP-MS U/Th",39,NA,"PAR01-39","calcite",NA,NA,864.713731304,8.12864787853,8.12864787853,NA,NA,"yes",8696.98243144,26.777749346,65.1671025927,3.44531544125,NA,NA,2474.142765,132.5291552,0.00607460095486,5.55546404934e-05,0.769362496,0.001529796,0.814430125,0.407215062,"Cheng et al. 2013",807.430108898,8.12946848235,8.12946848235,"yes",NA,"yes","yes",NA,"yes","yes"
313,20,"MC-ICP-MS U/Th",60,NA,"PAR01-60","calcite",NA,NA,1126.6448394,3.98391851996,3.98391851996,NA,NA,"yes",13599.9924429,13.0243731887,250.754840222,16.9505234982,NA,NA,1286.700143,87.07267561,0.00777358202634,2.55867857843e-05,0.756665109,0.000933549,0.814430125,0.407215062,"Cheng et al. 2013",1068.99955165,3.99672650524,3.99672650524,"yes",NA,"yes","yes",NA,"yes","yes"
314,20,"MC-ICP-MS U/Th",100,NA,"PAR01-100","calcite",NA,NA,1644.69730514,6.22873308515,6.22873308515,NA,NA,"yes",11282.0136649,13.1097465237,222.712588751,15.3595533486,NA,NA,1771.930349,122.3383978,0.0114614079245,3.95817282891e-05,0.766189894,0.001128098,0.814430125,0.407215062,"Cheng et al. 2013",1587.01474602,6.23756891877,6.23756891877,"yes",NA,"yes","yes",NA,"yes","yes"
